"sourcePath","sourceSha256","sourceCategory","importPath","targetRuntimePath","status","calComTests","nerovaTests","featureFlag","licenseMarkers","notes"
".opencode/skill/vercel-react-best-practices/rules/js-early-exit.md","b6b967ab80d2a5fc19851d9db9464cf8e4d0e57dccb607a474b8f7818015951d","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/js-early-exit.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/js-hoist-regexp.md","86f4772c5d732c1f5f0656412713c6dc919360f0f3ea32bb1a45937eaaa5866e","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/js-hoist-regexp.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/js-index-maps.md","752dd0803a7394a70e8d437b7eb025d1e085566e30ad733e75b9d2e04cc6c4d9","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/js-index-maps.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/js-length-check-first.md","46c7dcd2b7eb08d78b64decd4439e9267970df51fc4ba0ce21def91c0e0861cd","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/js-length-check-first.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/js-min-max-loop.md","4c55d8540e276f94e4a6520a46aa231286415efc05c515dcb47562e00587a787","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/js-min-max-loop.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/js-set-map-lookups.md","7143f8d7b71cdbc77a171fc801bdcf5e7a209e0f471ff17bb669acc986a6b064","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/js-set-map-lookups.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/js-tosorted-immutable.md","2722514cac46990f3361fa35ee20d499a12da2539362e7871b670978664d158a","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/js-tosorted-immutable.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rendering-activity.md","e23dd494d955db99d376b5bf62a59ce7df9f14576d94094f2e53cfdc388453a0","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rendering-activity.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rendering-animate-svg-wrapper.md","dca7f0251244489b3bbb6f5aaf7d70f280d91dc13de8ebd24403286f382ec0f4","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rendering-animate-svg-wrapper.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rendering-conditional-render.md","6db58f36c8b080c35e91f6504281f85ea2dbd133030610c860e60181d6d9556a","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rendering-conditional-render.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rendering-content-visibility.md","45437e9594857ee1066ee061e946ed129731cf2e80f7e08f3cc621fa0554c567","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rendering-content-visibility.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rendering-hoist-jsx.md","c5fa7274f067ce3760107196a9416df333a7b4187254ef66c547fad7c45cd8d3","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rendering-hoist-jsx.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rendering-hydration-no-flicker.md","bfedc3a73f9687c7836acf915165fb845880453b6dfcf2fa6475dfec96b23027","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rendering-hydration-no-flicker.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rendering-svg-precision.md","d57cdfaaaf660a28a9a5d6d10e97202a5eb13e1bc1675e024cb1ccbfa8bb2c32","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rendering-svg-precision.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rerender-defer-reads.md","bb98d9b7c7622641887df6407406a8c4f61510af9cc1bd275574ebee71bac8c8","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rerender-defer-reads.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rerender-dependencies.md","4f0a1806694c2391c0b5b79bb4dee89fdf2c02ee322acf308509c17542240446","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rerender-dependencies.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rerender-derived-state.md","b1f838e388eb454a7a93bc739679c0104e6123453373decb11b5ae2c740a2d38","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rerender-derived-state.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rerender-functional-setstate.md","e46096d4c2c8fc89ab717bd7e56b8a884b612a88013a99b0c63e7dfc45d8cf25","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rerender-functional-setstate.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rerender-lazy-state-init.md","b8b9e6b6001a1e94979776e744eb38a98432858dd2369995731c9a095ecd1d2e","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rerender-lazy-state-init.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rerender-memo.md","8cc2d062f22ae762f7f5f93baf2bfc374c917079131896559721f9dfbd402a7c","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rerender-memo.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/rerender-transitions.md","b51a82fb6b223d13c585dfddaeb753c79d7da0524da87b708f61fd6939600ab6","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/rerender-transitions.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/server-after-nonblocking.md","86c8670ad8e6285753645c2cebd164c56baf6f0fa74f914c0ca496d0a0156bcc","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/server-after-nonblocking.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/server-cache-lru.md","19d844eebd1fb7ef5f43f4d1e85baf1fc0160547400ab838ba4d40226eb891b9","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/server-cache-lru.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/server-cache-react.md","cde9d4705c7e671d35fbfc95b4a45b43f92004e3a1e623d1e137414f14ecf07b","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/server-cache-react.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/server-parallel-fetching.md","d532e8079c10ccc738d49fe685e811ef96b23735d7437d59119f8924cfed84c2","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/server-parallel-fetching.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/vercel-react-best-practices/rules/server-serialization.md","567ce457f775d4e03e2a6ef7bf67213fee35c6c3b9d1bcfa783007d1df414d4b","source","application/main/CalCom/.opencode/skill/vercel-react-best-practices/rules/server-serialization.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".opencode/skill/web-design-guidelines/SKILL.md","0c2abef49e9ca23cdef627e7e5f2d04204bd2ead92ddb30fef6b81527fea9a3c","source","application/main/CalCom/.opencode/skill/web-design-guidelines/SKILL.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".snaplet/config.json","3661bf6038046cf777cc2dd3b35d03db2809db9957fb2a2891ba4a68918d74b5","source","application/main/CalCom/.snaplet/config.json","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".snaplet/manifest.json","90dc93cba484588bc35dc404f2422b49143e8827505b4ee5745a7394e06e6669","source","application/main/CalCom/.snaplet/manifest.json","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".snaplet/transform.ts","8bf2b9c9e4834fd7fadde98e4441a31f447d0b114e02f2f06ae410a5e9dd69ec","source","application/main/CalCom/.snaplet/transform.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".vscode/extensions.json","62a56fcb618283fb892397ce356e5fe0979adad1fc769befccdb492eabf62260","source","application/main/CalCom/.vscode/extensions.json","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".vscode/launch.json","dce68d13998f50996883fc2875ae74092776af8d2af4cf954664fb4d4acd9aae","source","application/main/CalCom/.vscode/launch.json","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".vscode/settings.json","38077f8e30013f5e570839461f3a2157e9453bcf121a1df5de67c4f74dda8ed1","source","application/main/CalCom/.vscode/settings.json","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".vscode/tasks.json","d6f2e46dfbd378512643abb99a92ff6d0eb5ac9a29d56cd50adc9052a11f4f08","source","application/main/CalCom/.vscode/tasks.json","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".well-known/security.txt","4b5f92c1b31eab04a5ad1a1877643ea12b5a0402781432d3466abb62701717a7","source","application/main/CalCom/.well-known/security.txt","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/patches/@prisma-client-npm-5.4.2-fca489b2dc.patch","50003f11f0b8cf71b8f823383400bea5e8bc210e16feb230137324a29ed008ad","source","application/main/CalCom/.yarn/patches/@prisma-client-npm-5.4.2-fca489b2dc.patch","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/patches/dayjs-npm-1.11.2-644b12fe04.patch","176bdce60c5f72640874c7317e0b24905c0df4f792e11fe30167af19c47be1db","source","application/main/CalCom/.yarn/patches/dayjs-npm-1.11.2-644b12fe04.patch","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/patches/dayjs-npm-1.11.4-97921cd375.patch","176bdce60c5f72640874c7317e0b24905c0df4f792e11fe30167af19c47be1db","source","application/main/CalCom/.yarn/patches/dayjs-npm-1.11.4-97921cd375.patch","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/patches/libphonenumber-js+1.12.38.patch","7e7f49a564d7e9bdb6820d098d8a9b62c8e3dd69b24b29c5dfa3216c65f8f59b","source","application/main/CalCom/.yarn/patches/libphonenumber-js+1.12.38.patch","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/patches/next-i18next-npm-13.3.0-bf25b0943c.patch","a3e3ca31bc6cf4ba70f4a21d1ac46937483dfe8f58d33b50fe2c34b5acd092d7","source","application/main/CalCom/.yarn/patches/next-i18next-npm-13.3.0-bf25b0943c.patch","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/releases/yarn-4.12.0.cjs","1fe4e1193cbcd13a48d8f436bb17d3c672b049a5e32a758aab9866a073db1702","source","application/main/CalCom/.yarn/releases/yarn-4.12.0.cjs","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/versions/007c7b0d.yml","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","source","application/main/CalCom/.yarn/versions/007c7b0d.yml","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/versions/01c8201c.yml","96d876e0ce266133d026de506da7db94bdff35765cd2677c5f9005fbd9ffe619","source","application/main/CalCom/.yarn/versions/01c8201c.yml","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/versions/059cfbdb.yml","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","source","application/main/CalCom/.yarn/versions/059cfbdb.yml","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/versions/06b8876d.yml","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","source","application/main/CalCom/.yarn/versions/06b8876d.yml","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/versions/09fae648.yml","5e3f421ee98b90cd12a583f63ddc1196c3148a96e27d6726b18b8f8c52b20e0f","source","application/main/CalCom/.yarn/versions/09fae648.yml","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
".yarn/versions/0bd21dbb.yml","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","source","application/main/CalCom/.yarn/versions/0bd21dbb.yml","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
